2013-12-08 18:30:04,"","","","","",14.88,"",
2013-12-08 18:30:05,18.44,"","","","","","",
2013-12-08 18:35:03,"","","","",21.38,"","",
2013-12-08 18:35:04,"","","","","",14.94,"",
2013-12-08 18:35:05,18.12,"","","","","","",
2013-12-08 18:40:03,"","","","",21.38,"","",
2013-12-08 18:40:04,"","","","","",14.94,"",
2013-12-08 18:40:06,18.06,"","","","","","",
2013-12-08 18:45:03,"","","","",21.38,"","",
2013-12-08 18:45:04,"","","","","",14.94,"",
2013-12-08 18:45:05,17.88,"","","","","","",
2013-12-08 18:50:03,"","","","",21.31,"","",
2013-12-08 18:50:04,"","","","","",14.94,"",
2013-12-08 18:50:05,17.94,"","","","","","",
2013-12-08 18:55:03,"","","","",21.38,"","",
2013-12-08 18:55:04,"","","","","",15.00,"",
2013-12-08 18:55:05,18.06,"","","","","","",
2013-12-08 19:00:03,"","","","",21.38,"","",
2013-12-08 19:00:04,"","","","","",14.94,"",
2013-12-08 19:00:05,17.75,"","","","","","",
2013-12-08 19:05:03,"","","","",21.31,"","",
2013-12-08 19:05:04,"","","","","",14.94,"",
2013-12-08 19:05:06,18.31,"","","","","","",
2013-12-08 19:10:03,"","","","",21.31,"","",
2013-12-08 19:10:04,"","","","","",14.94,"",
2013-12-08 19:10:05,17.88,"","","","","","",
2013-12-08 19:15:03,"","","","",21.31,"","",
2013-12-08 19:15:04,"","","","","",14.94,"",
2013-12-08 19:15:05,18.25,"","","","","","",
2013-12-08 19:20:03,"","","","",21.38,"","",
2013-12-08 19:20:04,"","","","","",14.94,"",
2013-12-08 19:20:05,18.31,"","","","","","",
2013-12-08 19:25:03,"","","","",21.31,"","",
2013-12-08 19:25:04,"","","","","",14.94,"",
2013-12-08 19:25:05,18.19,"","","","","","",
2013-12-08 19:30:03,"","","","",21.38,"","",
2013-12-08 19:30:04,"","","","","",14.94,"",
2013-12-08 19:30:06,18.06,"","","","","","",
2013-12-08 19:35:03,"","","","",21.31,"","",
2013-12-08 19:35:04,"","","","","",14.94,"",
2013-12-08 19:35:05,18.12,"","","","","","",
2013-12-08 19:40:03,"","","","",21.31,"","",
2013-12-08 19:40:04,"","","","","",15.00,"",
2013-12-08 19:40:05,18.12,"","","","","","",
2013-12-08 19:45:03,"","","","",21.38,"","",
2013-12-08 19:45:04,"","","","","",14.94,"",
2013-12-08 19:45:05,18.19,"","","","","","",
2013-12-08 19:50:03,"","","","",21.31,"","",
2013-12-08 19:50:04,"","","","","",14.94,"",
2013-12-08 19:50:05,17.81,"","","","","","",
2013-12-08 19:55:02,"","","","",21.38,"","",
2013-12-08 19:55:04,"","","","","",15.06,"",
2013-12-08 19:55:05,18.19,"","","","","","",
2013-12-08 20:00:03,"","","","",21.44,"","",
2013-12-08 20:00:04,"","","","","",15.12,"",
2013-12-08 20:00:05,18.00,"","","","","","",
2013-12-08 20:05:03,"","","","",21.12,"","",
2013-12-08 20:05:04,"","","","","",15.00,"",
2013-12-08 20:05:05,17.38,"","","","","","",
2013-12-08 20:10:03,"","","","",21.06,"","",
2013-12-08 20:10:04,"","","","","",15.00,"",
2013-12-08 20:10:05,18.12,"","","","","","",
2013-12-08 20:15:03,"","","","",21.12,"","",
2013-12-08 20:15:04,"","","","","",14.94,"",
2013-12-08 20:15:05,18.88,"","","","","","",
2013-12-08 20:20:03,"","","","",21.06,"","",
2013-12-08 20:20:04,"","","","","",14.88,"",
2013-12-08 20:20:06,19.00,"","","","","","",
2013-12-08 20:25:03,"","","","",21.06,"","",
2013-12-08 20:25:04,"","","","","",14.88,"",
2013-12-08 20:25:05,19.31,"","","","","","",
2013-12-08 20:30:03,"","","","",21.06,"","",
2013-12-08 20:30:04,"","","","","",14.88,"",
2013-12-08 20:30:05,19.19,"","","","","","",
2013-12-08 20:35:03,"","","","",21.25,"","",
2013-12-08 20:35:04,"","","","","",14.88,"",
2013-12-08 20:35:05,18.81,"","","","","","",
2013-12-08 20:40:03,"","","","",21.25,"","",
2013-12-08 20:40:04,"","","","","",14.94,"",
2013-12-08 20:40:05,18.44,"","","","","","",
2013-12-08 20:45:02,"","","","",21.25,"","",
2013-12-08 20:45:04,"","","","","",14.94,"",
2013-12-08 20:45:05,18.00,"","","","","","",
2013-12-08 20:50:03,"","","","",21.31,"","",
2013-12-08 20:50:04,"","","","","",14.94,"",
2013-12-08 20:50:05,18.06,"","","","","","",
2013-12-08 20:55:03,"","","","",21.25,"","",
2013-12-08 20:55:04,"","","","","",15.00,"",
2013-12-08 20:55:05,18.19,"","","","","","",
2013-12-08 21:00:03,"","","","",21.25,"","",
2013-12-08 21:00:04,"","","","","",15.00,"",
2013-12-08 21:00:05,18.25,"","","","","","",
2013-12-08 21:05:03,"","","","",21.25,"","",
2013-12-08 21:05:04,"","","","","",15.00,"",
2013-12-08 21:05:05,17.94,"","","","","","",
2013-12-08 21:10:02,"","","","",21.25,"","",
2013-12-08 21:10:04,"","","","","",15.00,"",
2013-12-08 21:10:05,18.12,"","","","","","",
2013-12-08 21:15:03,"","","","",21.19,"","",
2013-12-08 21:15:04,"","","","","",15.00,"",
2013-12-08 21:15:05,17.88,"","","","","","",
2013-12-08 21:20:03,"","","","",21.31,"","",
2013-12-08 21:20:04,"","","","","",15.00,"",
2013-12-08 21:20:05,18.06,"","","","","","",
2013-12-08 21:25:03,"","","","",21.19,"","",
2013-12-08 21:25:04,"","","","","",15.00,"",
2013-12-08 21:25:05,17.81,"","","","","","",
2013-12-08 21:30:03,"","","","",21.25,"","",
2013-12-08 21:30:04,"","","","","",15.00,"",
2013-12-08 21:30:05,18.00,"","","","","","",
2013-12-08 21:35:02,"","","","",21.25,"","",
2013-12-08 21:35:04,"","","","","",15.00,"",
2013-12-08 21:35:05,17.62,"","","","","","",
2013-12-08 21:40:03,"","","","",21.19,"","",
2013-12-08 21:40:04,"","","","","",15.00,"",
2013-12-08 21:40:05,18.06,"","","","","","",
2013-12-08 21:45:03,"","","","",21.25,"","",
2013-12-08 21:45:04,"","","","","",15.00,"",
2013-12-08 21:45:05,18.44,"","","","","","",
2013-12-08 21:50:03,"","","","",21.25,"","",
2013-12-08 21:50:04,"","","","","",15.00,"",
2013-12-08 21:50:05,18.00,"","","","","","",
2013-12-08 21:55:03,"","","","",21.19,"","",
2013-12-08 21:55:04,"","","","","",15.00,"",
2013-12-08 21:55:05,18.06,"","","","","","",
2013-12-08 22:00:03,"","","","",21.25,"","",
2013-12-08 22:00:04,"","","","","",15.06,"",
2013-12-08 22:00:05,17.88,"","","","","","",
2013-12-08 22:05:03,"","","","",21.25,"","",
2013-12-08 22:05:04,"","","","","",15.00,"",
2013-12-08 22:05:05,17.75,"","","","","","",
2013-12-08 22:10:03,"","","","",21.25,"","",
2013-12-08 22:10:04,"","","","","",15.00,"",
2013-12-08 22:10:05,18.06,"","","","","","",
2013-12-08 22:15:03,"","","","",21.25,"","",
2013-12-08 22:15:04,"","","","","",15.06,"",
2013-12-08 22:15:05,17.75,"","","","","","",
2013-12-08 22:20:03,"","","","",21.25,"","",
2013-12-08 22:20:04,"","","","","",15.06,"",
2013-12-08 22:20:06,18.00,"","","","","","",
2013-12-08 22:25:03,"","","","",21.25,"","",
2013-12-08 22:25:04,"","","","","",15.06,"",
2013-12-08 22:25:05,18.12,"","","","","","",
2013-12-08 22:30:03,"","","","",21.25,"","",
2013-12-08 22:30:04,"","","","","",15.06,"",
2013-12-08 22:30:05,18.00,"","","","","","",
2013-12-08 22:35:03,"","","","",21.19,"","",
2013-12-08 22:35:04,"","","","","",15.06,"",
2013-12-08 22:35:05,18.38,"","","","","","",
2013-12-08 22:40:03,"","","","",21.19,"","",
2013-12-08 22:40:04,"","","","","",15.06,"",
2013-12-08 22:40:05,18.25,"","","","","","",
2013-12-08 22:45:03,"","","","",21.25,"","",
2013-12-08 22:45:04,"","","","","",15.06,"",
2013-12-08 22:45:05,18.19,"","","","","","",
2013-12-08 22:50:03,"","","","",21.19,"","",
2013-12-08 22:50:04,"","","","","",15.06,"",
2013-12-08 22:50:05,18.00,"","","","","","",
2013-12-08 22:55:03,"","","","",21.25,"","",
2013-12-08 22:55:04,"","","","","",15.06,"",
2013-12-08 22:55:06,18.19,"","","","","","",
2013-12-08 23:00:03,"","","","",21.25,"","",
2013-12-08 23:00:04,"","","","","",15.06,"",
2013-12-08 23:00:06,18.31,"","","","","","",
2013-12-08 23:05:03,"","","","",21.19,"","",
2013-12-08 23:05:04,"","","","","",15.06,"",
2013-12-08 23:05:05,18.12,"","","","","","",
2013-12-08 23:10:03,"","","","",21.19,"","",
2013-12-08 23:10:04,"","","","","",15.06,"",
2013-12-08 23:10:05,18.12,"","","","","","",
2013-12-08 23:15:03,"","","","",21.25,"","",
2013-12-08 23:15:04,"","","","","",15.06,"",
2013-12-08 23:15:05,18.00,"","","","","","",
2013-12-08 23:20:03,"","","","",21.25,"","",
2013-12-08 23:20:04,"","","","","",15.12,"",
2013-12-08 23:20:05,18.12,"","","","","","",
2013-12-08 23:25:03,"","","","",21.25,"","",
2013-12-08 23:25:04,"","","","","",15.06,"",
2013-12-08 23:25:05,18.12,"","","","","","",
2013-12-08 23:30:03,"","","","",21.25,"","",
2013-12-08 23:30:04,"","","","","",15.06,"",
2013-12-08 23:30:05,18.06,"","","","","","",
2013-12-08 23:35:03,"","","","",21.19,"","",
2013-12-08 23:35:04,"","","","","",15.06,"",
2013-12-08 23:35:05,17.88,"","","","","","",
2013-12-08 23:40:03,"","","","",21.25,"","",
2013-12-08 23:40:04,"","","","","",15.06,"",
2013-12-08 23:40:05,18.06,"","","","","","",
2013-12-08 23:45:03,"","","","",21.25,"","",
2013-12-08 23:45:04,"","","","","",15.06,"",
2013-12-08 23:45:05,18.00,"","","","","","",
2013-12-08 23:50:03,"","","","",21.25,"","",
2013-12-08 23:50:04,"","","","","",15.06,"",
2013-12-08 23:50:05,18.00,"","","","","","",
2013-12-08 23:55:03,"","","","",21.25,"","",
2013-12-08 23:55:04,"","","","","",15.06,"",
2013-12-08 23:55:05,18.25,"","","","","","",
2013-12-09 00:00:03,"","","","",21.25,"","",
2013-12-09 00:00:04,"","","","","",15.06,"",
2013-12-09 00:00:05,18.06,"","","","","","",
2013-12-09 00:05:03,"","","","",21.25,"","",
2013-12-09 00:05:05,"","","","","",15.06,"",
2013-12-09 00:05:06,18.25,"","","","","","",
2013-12-09 00:10:02,"","","","",21.25,"","",
2013-12-09 00:10:04,"","","","","",15.06,"",
2013-12-09 00:10:05,18.19,"","","","","","",
2013-12-09 00:15:03,"","","","",21.25,"","",
2013-12-09 00:15:04,"","","","","",15.06,"",
2013-12-09 00:15:05,17.94,"","","","","","",
2013-12-09 00:20:03,"","","","",21.25,"","",
2013-12-09 00:20:04,"","","","","",15.06,"",
2013-12-09 00:20:05,18.06,"","","","","","",
2013-12-09 00:25:03,"","","","",21.25,"","",
2013-12-09 00:25:04,"","","","","",15.06,"",
2013-12-09 00:25:05,18.25,"","","","","","",
2013-12-09 00:30:03,"","","","",21.19,"","",
2013-12-09 00:30:04,"","","","","",15.00,"",
2013-12-09 00:30:05,18.19,"","","","","","",
2013-12-09 00:35:03,"","","","",21.25,"","",
2013-12-09 00:35:04,"","","","","",15.06,"",
2013-12-09 00:35:05,18.12,"","","","","","",
2013-12-09 00:40:03,"","","","",21.19,"","",
2013-12-09 00:40:04,"","","","","",15.06,"",
2013-12-09 00:40:05,18.25,"","","","","","",
2013-12-09 00:45:03,"","","","",21.25,"","",
2013-12-09 00:45:04,"","","","","",15.06,"",
2013-12-09 00:45:05,17.81,"","","","","","",
2013-12-09 00:50:03,"","","","",21.19,"","",
2013-12-09 00:50:04,"","","","","",15.06,"",
2013-12-09 00:50:05,17.94,"","","","","","",
2013-12-09 00:55:03,"","","","",21.19,"","",
2013-12-09 00:55:04,"","","","","",15.00,"",
2013-12-09 00:55:05,18.19,"","","","","","",
2013-12-09 01:00:03,"","","","",21.25,"","",
2013-12-09 01:00:04,"","","","","",15.06,"",
2013-12-09 01:00:05,17.88,"","","","","","",
2013-12-09 01:05:03,"","","","",21.25,"","",
2013-12-09 01:05:05,"","","","","",15.06,"",
2013-12-09 01:05:06,18.00,"","","","","","",
2013-12-09 01:10:03,"","","","",21.25,"","",
2013-12-09 01:10:04,"","","","","",15.06,"",
2013-12-09 01:10:05,18.06,"","","","","","",
2013-12-09 01:15:03,"","","","",21.25,"","",
2013-12-09 01:15:04,"","","","","",15.06,"",
2013-12-09 01:15:05,18.06,"","","","","","",
2013-12-09 01:20:03,"","","","",21.25,"","",
2013-12-09 01:20:04,"","","","","",15.06,"",
2013-12-09 01:20:05,18.25,"","","","","","",
2013-12-09 01:25:03,"","","","",21.25,"","",
2013-12-09 01:25:04,"","","","","",15.06,"",
2013-12-09 01:25:05,17.88,"","","","","","",
2013-12-09 01:30:03,"","","","",21.25,"","",
2013-12-09 01:30:04,"","","","","",15.00,"",
2013-12-09 01:30:05,18.00,"","","","","","",
2013-12-09 01:35:03,"","","","",21.25,"","",
2013-12-09 01:35:04,"","","","","",15.06,"",
2013-12-09 01:35:05,18.12,"","","","","","",
2013-12-09 01:40:03,"","","","",21.25,"","",
2013-12-09 01:40:04,"","","","","",15.06,"",
2013-12-09 01:40:05,18.19,"","","","","","",
2013-12-09 01:45:03,"","","","",21.19,"","",
2013-12-09 01:45:04,"","","","","",15.06,"",
2013-12-09 01:45:05,18.25,"","","","","","",
2013-12-09 01:50:03,"","","","",21.25,"","",
2013-12-09 01:50:04,"","","","","",15.06,"",
2013-12-09 01:50:05,18.12,"","","","","","",
2013-12-09 01:55:03,"","","","",21.25,"","",
2013-12-09 01:55:04,"","","","","",15.06,"",
2013-12-09 01:55:05,18.62,"","","","","","",
2013-12-09 02:00:03,"","","","",21.25,"","",
2013-12-09 02:00:04,"","","","","",15.06,"",
2013-12-09 02:00:05,18.25,"","","","","","",
2013-12-09 02:05:03,"","","","",21.25,"","",
2013-12-09 02:05:04,"","","","","",15.06,"",
2013-12-09 02:05:06,18.38,"","","","","","",
2013-12-09 02:10:03,"","","","",21.31,"","",
2013-12-09 02:10:04,"","","","","",15.06,"",
2013-12-09 02:10:05,18.06,"","","","","","",
2013-12-09 02:15:03,"","","","",21.25,"","",
2013-12-09 02:15:04,"","","","","",15.06,"",
2013-12-09 02:15:05,18.25,"","","","","","",
2013-12-09 02:20:03,"","","","",21.25,"","",
2013-12-09 02:20:04,"","","","","",15.06,"",
2013-12-09 02:20:05,18.62,"","","","","","",
2013-12-09 02:25:03,"","","","",21.25,"","",
2013-12-09 02:25:04,"","","","","",15.06,"",
2013-12-09 02:25:05,18.50,"","","","","","",
2013-12-09 02:30:03,"","","","",21.25,"","",
2013-12-09 02:30:04,"","","","","",15.06,"",
2013-12-09 02:30:05,18.50,"","","","","","",
2013-12-09 02:35:03,"","","","",21.25,"","",
2013-12-09 02:35:04,"","","","","",15.06,"",
2013-12-09 02:35:05,17.94,"","","","","","",
2013-12-09 02:40:03,"","","","",21.25,"","",
2013-12-09 02:40:04,"","","","","",15.06,"",
2013-12-09 02:40:05,18.19,"","","","","","",
2013-12-09 02:45:03,"","","","",21.25,"","",
2013-12-09 02:45:04,"","","","","",15.06,"",
2013-12-09 02:45:05,18.44,"","","","","","",
2013-12-09 02:50:03,"","","","",21.25,"","",
2013-12-09 02:50:04,"","","","","",15.06,"",
2013-12-09 02:50:05,18.44,"","","","","","",
2013-12-09 02:55:03,"","","","",21.25,"","",
2013-12-09 02:55:04,"","","","","",15.06,"",
2013-12-09 02:55:05,18.50,"","","","","","",
2013-12-09 03:00:03,"","","","",21.25,"","",
2013-12-09 03:00:04,"","","","","",15.06,"",
2013-12-09 03:00:05,18.12,"","","","","","",
2013-12-09 03:05:03,"","","","",21.25,"","",
2013-12-09 03:05:04,"","","","","",15.06,"",
2013-12-09 03:05:05,18.06,"","","","","","",
2013-12-09 03:10:03,"","","","",21.31,"","",
2013-12-09 03:10:04,"","","","","",15.06,"",
2013-12-09 03:10:05,18.19,"","","","","","",
2013-12-09 03:15:03,"","","","",21.25,"","",
2013-12-09 03:15:04,"","","","","",15.06,"",
2013-12-09 03:15:06,17.62,"","","","","","",
2013-12-09 03:20:02,"","","","",21.25,"","",
2013-12-09 03:20:04,"","","","","",15.06,"",
2013-12-09 03:20:05,17.50,"","","","","","",
2013-12-09 03:25:03,"","","","",21.25,"","",
2013-12-09 03:25:04,"","","","","",15.06,"",
2013-12-09 03:25:05,17.75,"","","","","","",
2013-12-09 03:30:03,"","","","",21.25,"","",
2013-12-09 03:30:04,"","","","","",15.06,"",
2013-12-09 03:30:05,18.06,"","","","","","",
2013-12-09 03:45:03,"","","","",21.25,"","",
2013-12-09 03:45:04,"","","","","",15.06,"",
2013-12-09 03:45:05,17.62,"","","","","","",
2013-12-09 03:55:03,"","","","",21.25,"","",
2013-12-09 03:55:04,"","","","","",15.06,"",
2013-12-09 03:55:05,17.31,"","","","","","",
2013-12-09 04:00:03,"","","","",21.25,"","",
2013-12-09 04:00:04,"","","","","",15.06,"",
2013-12-09 04:00:05,17.25,"","","","","","",
2013-12-09 04:10:03,"","","","",21.25,"","",
2013-12-09 04:10:04,"","","","","",15.06,"",
2013-12-09 04:10:05,17.38,"","","","","","",
2013-12-09 04:20:03,"","","","",21.25,"","",
2013-12-09 04:20:04,"","","","","",15.06,"",
2013-12-09 04:45:03,"","","","",21.25,"","",
2013-12-09 04:55:07,"","","","","",15.06,"",
2013-12-09 05:10:06,"","","","","",15.06,"",
2013-12-09 05:20:04,"","","","","",15.06,"",
2013-12-09 05:25:03,"","","","",21.25,"","",
2013-12-09 05:25:04,"","","","","",15.06,"",
2013-12-09 05:25:05,17.44,"","","","","","",
2013-12-09 05:30:03,"","","","",21.19,"","",
2013-12-09 05:30:04,"","","","","",15.06,"",
2013-12-09 05:30:05,17.50,"","","","","","",
2013-12-09 05:35:08,"","","","","",15.06,"",
2013-12-09 05:35:09,17.44,"","","","","","",
2013-12-09 05:40:04,"","","","",21.25,"","",
2013-12-09 05:40:06,"","","","","",15.06,"",
2013-12-09 05:40:09,17.50,"","","","","","",
2013-12-09 07:45:02,"","","","",21.25,"","",
2013-12-09 07:45:04,"","","","","",15.12,"",
2013-12-09 07:45:05,18.00,"","","","","","",
2013-12-09 20:00:03,"","","","",21.62,"","",
2013-12-09 20:00:04,"","","","","",15.56,"",
2013-12-09 20:00:05,19.19,"","","","","","",
2013-12-09 20:05:03,"","","","",21.50,"","",
2013-12-09 20:05:04,"","","","","",15.50,"",
2013-12-09 20:05:05,18.75,"","","","","","",
2013-12-09 20:10:03,"","","","",21.50,"","",
2013-12-09 20:10:04,"","","","","",15.44,"",
2013-12-09 20:10:05,19.00,"","","","","","",
2013-12-09 20:15:03,"","","","",21.44,"","",
2013-12-09 20:15:04,"","","","","",15.38,"",
2013-12-09 20:15:05,18.81,"","","","","","",
2013-12-09 20:20:03,"","","","",21.44,"","",
2013-12-09 20:20:04,"","","","","",15.31,"",
2013-12-09 20:20:05,18.81,"","","","","","",
2013-12-09 20:25:03,"","","","",21.38,"","",
2013-12-09 20:25:04,"","","","","",15.25,"",
2013-12-09 20:25:05,18.69,"","","","","","",
2013-12-09 20:30:03,"","","","",21.44,"","",
2013-12-09 20:30:04,"","","","","",15.25,"",
2013-12-09 20:30:05,19.00,"","","","","","",
2013-12-09 20:35:03,"","","","",21.44,"","",
2013-12-09 20:35:04,"","","","","",15.25,"",
2013-12-09 20:35:05,19.06,"","","","","","",
2013-12-09 20:40:03,"","","","",21.38,"","",
2013-12-09 20:40:04,"","","","","",15.19,"",
2013-12-09 20:40:05,18.94,"","","","","","",
2013-12-09 20:45:03,"","","","",21.38,"","",
2013-12-09 20:45:04,"","","","","",15.19,"",
2013-12-09 20:45:05,18.88,"","","","","","",
2013-12-09 20:50:03,"","","","",21.38,"","",
2013-12-09 20:50:04,"","","","","",15.19,"",
2013-12-09 20:50:05,18.88,"","","","","","",
2013-12-09 20:55:03,"","","","",21.38,"","",
2013-12-09 20:55:04,"","","","","",15.12,"",
2013-12-09 20:55:05,18.81,"","","","","","",
2013-12-09 21:00:03,"","","","",21.31,"","",
2013-12-09 21:00:04,"","","","","",15.12,"",
2013-12-09 21:00:05,18.94,"","","","","","",
2013-12-09 21:05:03,"","","","",21.31,"","",
2013-12-09 21:05:04,"","","","","",15.12,"",
2013-12-09 21:05:05,18.81,"","","","","","",
